stop_lat,stop_lon,stop_id,stop_code,stop_name,zone_id,stop_url
41.175090,-8.609420,ALVT2,ALVT2,Almeida Valente,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ALVT2
41.152570,-8.649493,ALX1,ALX1,Aleixo,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ALX1
41.151689,-8.649384,ALX2,ALX2,Aleixo,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ALX2
41.242511,-8.523737,ALXH1,ALXH1,Alex. Herculano,VLG2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ALXH1
41.242602,-8.523780,ALXH2,ALXH2,Alex. Herculano,VLG2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ALXH2
41.144243,-8.605250,ALXH3,ALXH3,Alex. Herculano,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ALXH3
41.206446,-8.567254,AM1,AM1,Alto Da Maia,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AM1
41.207617,-8.567250,AM2,AM2,Alto Da Maia,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AM2
41.182500,-8.613428,AML1,AML1,Amial,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AML1
41.183169,-8.612808,AML2,AML2,Amial,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AML2
41.183612,-8.612394,AML3,AML3,Amial,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AML3
41.184065,-8.613410,AML4,AML4,Amial,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AML4
41.202167,-8.696694,AMR1,AMR1,Amorosa,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AMR1
41.202151,-8.696836,AMR2,AMR2,Amorosa,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AMR2
41.200644,-8.696377,AMR3,AMR3,Amorosa,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AMR3
41.098350,-8.623128,AMSE,AMSE,A.santos (escolas),VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AMSE
41.165462,-8.588749,ANT1,ANT1,Antas (l. Cidadão),PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ANT1
41.164927,-8.589178,ANT2,ANT2,Antas (l. Cidadão),PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ANT2
41.170528,-8.655699,ANTG1,ANTG1,Antunes Guimarães,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ANTG1
41.170403,-8.655821,ANTG2,ANTG2,Antunes Guimarães,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ANTG2
41.220361,-8.586778,ANV1,ANV1,Aldeia Nova,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ANV1
41.221301,-8.586427,ANV2,ANV2,Aldeia Nova,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ANV2
41.188056,-8.644528,AP1,AP1,António Pedro,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AP1
41.188491,-8.644041,AP2,AP2,António Pedro,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AP2
41.188056,-8.703097,APDL1,APDL1,Apdl,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=APDL1
41.187950,-8.703266,APDL2,APDL2,Apdl,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=APDL2
41.126667,-8.625125,APRD1,APRD1,Arco Do Prado,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=APRD1
41.127083,-8.624694,APRD2,APRD2,Arco Do Prado,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=APRD2
41.126714,-8.624821,APRD3,APRD3,Arco Do Prado,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=APRD3
41.159142,-8.640915,APT1,APT1,António Patrício,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=APT1
41.158672,-8.640571,APT3,APT3,António Patrício,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=APT3
41.162655,-8.610094,AQL1,AQL1,Antero De Quental,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AQL1
41.161580,-8.610820,AQL2,AQL2,Antero De Quental,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AQL2
41.245472,-8.618635,AQR1,AQR1,Aquilino Ribeiro,MAI3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AQR1
41.245114,-8.618932,AQR2,AQR2,Aquilino Ribeiro,MAI3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AQR2
41.194052,-8.604944,AR1,AR1,Almirante Reis,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AR1
41.194250,-8.605000,AR2,AR2,Almirante Reis,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AR2
41.213723,-8.601589,ARCO1,ARCO1,Arco,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARCO1
41.213830,-8.601478,ARCO2,ARCO2,Arco,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARCO2
41.225941,-8.567671,ARDG1,ARDG1,Ardegães,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARDG1
41.226000,-8.567806,ARDG2,ARDG2,Ardegães,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARDG2
41.227165,-8.566942,ARDG3,ARDG3,Ardegães,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARDG3
41.227194,-8.566805,ARDG4,ARDG4,Ardegães,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARDG4
41.159245,-8.555263,AREI,AREI,Areias,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AREI
41.159108,-8.555777,AREI2,AREI2,Areias,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AREI2
41.219323,-8.637033,ARJ1,ARJ1,Araújo,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARJ1
41.219275,-8.637226,ARJ2,ARJ2,Araújo,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARJ2
41.144450,-8.578848,ARNH1,ARNH1,Areinho,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARNH1
41.144339,-8.578709,ARNH2,ARNH2,Areinho,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARNH2
41.117333,-8.609555,ARR,ARR,António R.rocha,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARR
41.141091,-8.635097,ARRB1,ARRB1,Arrábidashopping,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARRB1
41.139194,-8.635694,ARRB2,ARRB2,Arrábidashopping,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARRB2
41.139056,-8.635500,ARRB3,ARRB3,Arrábidashopping,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARRB3
41.216489,-8.585065,ARRG1,ARRG1,Arregadas,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARRG1
41.216889,-8.584083,ARRG2,ARRG2,Arregadas,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARRG2
41.219944,-8.574333,ARRV1,ARRV1,Arregadas (viaduto),MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARRV1
41.219972,-8.574472,ARRV2,ARRV2,Arregadas (viaduto),MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARRV2
41.180244,-8.583516,ARS2,ARS2,Areosa,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARS2
41.180613,-8.583518,ARS3,ARS3,Areosa,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARS3
41.180620,-8.582580,ARS4,ARS4,Areosa,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARS4
41.181499,-8.583984,ARS5,ARS5,Areosa,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARS5
41.181417,-8.585056,ARS7,ARS7,Areosa,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARS7
41.180740,-8.582800,ARS8,ARS8,Areosa,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARS8
41.185265,-8.582203,ARSF3,ARSF3,Areosa (feira),MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARSF3
41.185111,-8.582000,ARSF4,ARSF4,Areosa (feira),MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARSF4
41.182811,-8.582636,ARSM1,ARSM1,Areosa (mercado),MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARSM1
41.182360,-8.582909,ARSM2,ARSM2,Areosa (mercado),MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARSM2
41.182510,-8.581330,ARSM3,ARSM3,Areosa - Mercado,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARSM3
41.180650,-8.581241,ARSR1,ARSR1,Rot. Da Areosa,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARSR1
41.187865,-8.596262,ART5,ART5,Arroteia,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ART5
41.188020,-8.596187,ART6,ART6,Arroteia,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ART6
41.199806,-8.622028,ART7,ART7,Arroteia,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ART7
41.199667,-8.621944,ART8,ART8,Arroteia,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ART8
41.206389,-8.583361,AS1,AS1,António Santos,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AS1
41.206306,-8.583556,AS2,AS2,António Santos,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AS2
41.166719,-8.547670,ASOT1,ASOT1,Alto De Soutelo,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ASOT1
41.166278,-8.546333,ASOT2,ASOT2,Alto De Soutelo,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ASOT2
41.166056,-8.546972,ASOT3,ASOT3,Alto De Soutelo,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ASOT3
41.178311,-8.627377,ASP2,ASP2,Alberto Sampaio,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ASP2
41.181682,-8.595434,ASP3,ASP3,Asprela,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ASP3
41.182194,-8.596472,ASP4,ASP4,Asprela,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ASP4
41.184730,-8.604529,ASPL1,ASPL1,Asprela,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ASPL1
41.193326,-8.518135,ASRR1,ASRR1,Alto Da Serra,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ASRR1
41.194614,-8.518025,ASRR2,ASRR2,Alto Da Serra,VLG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ASRR2
41.194500,-8.518167,ASRR3,ASRR3,Alto Da Serra,VLG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ASRR3
41.193022,-8.518383,ASRR4,ASRR4,Alto Da Serra,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ASRR4
41.210079,-8.577944,AST1,AST1,Águas Santas,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AST1
41.210111,-8.578111,AST2,AST2,Águas Santas,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AST2
41.200344,-8.611753,ASZ1,ASZ1,Abel Salazar,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ASZ1
41.200299,-8.611920,ASZ2,ASZ2,Abel Salazar,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ASZ2
41.199276,-8.608729,ASZ3,ASZ3,Abel Salazar,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ASZ3
41.200310,-8.609170,ASZ4,ASZ4,Abel Salazar,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ASZ4
41.157204,-8.652740,ASZE1,ASZE1,Pintor Arpad Szenes,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ASZE1
41.159500,-8.517680,ATSR1,ATSR1,Alto Da Serra,GDM2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ATSR1
41.159957,-8.517840,ATSR2,ATSR2,Alto Da Serra,GDM2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ATSR2
41.169856,-8.602411,AUL1,AUL1,Augusto Lessa,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AUL1
41.169977,-8.602509,AUL2,AUL2,Augusto Lessa,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AUL2
41.160422,-8.600584,AUS,AUS,Esc. Aurélia Sousa,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AUS
41.183948,-8.643135,AV1,AV1,Alto Do Viso,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AV1
41.184253,-8.641361,AV2,AV2,Alto Do Viso,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AV2
41.168423,-8.603409,AVC1,AVC1,Aval Cima,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AVC1
41.168185,-8.603521,AVC2,AVC2,Aval Cima,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AVC2
41.209222,-8.681583,AVES1,AVES1,Avessada,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AVES1
41.209250,-8.681917,AVES2,AVES2,Avessada,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AVES2
41.164617,-8.625867,AVF2,AVF2,Av.frança,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AVF2
41.196472,-8.638500,AVLH2,AVLH2,Avilhó,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AVLH2
41.196639,-8.639889,AVLH3,AVLH3,Avilhó,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AVLH3
41.205665,-8.561124,AVLM1,AVLM1,Av.lidador Da Maia,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AVLM1
41.205592,-8.561396,AVLM2,AVLM2,Av.lidador Da Maia,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AVLM2
41.178082,-8.689201,AVM1,AVM1,Av. Menéres,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AVM1
41.176714,-8.611342,AVTE1,AVTE1,Almeida Valente,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AVTE1
41.176820,-8.611525,AVTE2,AVTE2,Almeida Valente,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AVTE2
41.181627,-8.613706,AZ,AZ,Azenha,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AZ
41.180170,-8.660622,AZC1,AZC1,Azenha De Cima,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AZC1
41.179940,-8.660229,AZC2,AZC2,Azenha De Cima,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AZC2
41.177161,-8.660681,AZC3,AZC3,Azenha De Cima,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AZC3
41.207357,-8.607822,AZN1,AZN1,Azenha Nova,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AZN1
41.207709,-8.607515,AZN2,AZN2,Azenha Nova,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AZN2
41.151617,-8.566557,AZV,AZV,Azevedo,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AZV
41.151523,-8.566438,AZV1,AZV1,Azevedo,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AZV1
41.151778,-8.567083,AZV2,AZV2,Azevedo,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AZV2
41.151953,-8.567013,AZV3,AZV3,Azevedo,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AZV3
41.224875,-8.690088,BAR1,BAR1,Barão,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BAR1
41.224420,-8.691845,BAR2,BAR2,Barão,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BAR2
41.246983,-8.607336,BARC1,BARC1,Barca,MAI3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BARC1
41.246950,-8.607441,BARC2,BARC2,Barca,MAI3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BARC2
41.167897,-8.669515,BARO1,BARO1,Bairro Ant. Aroso,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BARO1
41.168336,-8.669161,BARO2,BARO2,Bairro Ant. Aroso,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BARO2
41.233229,-8.525885,BARR1,BARR1,Barreira,VLG2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BARR1
41.233058,-8.526054,BARR2,BARR2,Barreira,VLG2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BARR2
41.206111,-8.696500,BAT1,BAT1,Bataria,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BAT1
41.205790,-8.696750,BAT2,BAT2,Bataria,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BAT2
41.157642,-8.645643,BBL,BBL,Bairro Bessa Leite,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BBL
41.158855,-8.644154,BBL1,BBL1,Bairro Bessa Leite,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BBL1
41.251434,-8.607566,BBV1,BBV1,Barca (bela Vista),MAI3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BBV1
41.163655,-8.617959,BCG,BCG,Bcg,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BCG
41.093532,-8.643155,BCH1,BCH1,Bicheiros,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BCH1
41.093402,-8.642763,BCH2,BCH2,Bicheiros,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BCH2
41.158950,-8.629420,BCM1,BCM1,Boavista-casa Da Música,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BCM1
41.159780,-8.628600,BCM2,BCM2,Boavista-casa Da Música,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BCM2
41.159458,-8.628619,BCM3,BCM3,Boavista-casa Da Música,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BCM3
41.158970,-8.630080,BCM4,BCM4,Boavista-casa Da Música,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BCM4
41.157815,-8.630409,BCM5,BCM5,Boavista-casa Da Música,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BCM5
41.165830,-8.580748,BCNT,BCNT,Br.contumil,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BCNT
41.157271,-8.570470,BCP1,BCP1,Br.cerco Porto,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BCP1
41.157486,-8.569990,BCP2,BCP2,Br.cerco Porto,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BCP2
41.226262,-8.548684,BEL1,BEL1,Bela,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BEL1
41.226807,-8.548707,BEL2,BEL2,Bela,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BEL2
41.158622,-8.575352,BFAL1,BFAL1,Br. Falcão,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BFAL1
41.158932,-8.575307,BFAL2,BFAL2,Br. Falcão,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BFAL2
41.169274,-8.584275,BFB,BFB,Bonfim Barreiros,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BFB
41.150450,-8.594760,BFM2,BFM2,Bonfim,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BFM2
41.150583,-8.594750,BFM4,BFM4,Bonfim,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BFM4
41.171022,-8.657982,BFTM1,BFTM1,Br. Fonte Da Moura,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BFTM1
41.171085,-8.658453,BFTM2,BFTM2,Br. Fonte Da Moura,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BFTM2
41.170672,-8.660988,BFTM3,BFTM3,Br. Fonte Da Moura,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BFTM3
41.170311,-8.660765,BFTM4,BFTM4,Br.fonte Da Moura,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BFTM4
41.130730,-8.649407,BGJ1,BGJ1,Braga Júnior,VNG5,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BGJ1
41.130688,-8.649057,BGJ2,BGJ2,Braga Júnior,VNG5,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BGJ2
41.153740,-8.513800,BH1,BH1,Belo Horizonte,GDM2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BH1
41.153801,-8.513675,BH2,BH2,Belo Horizonte,GDM2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BH2
41.122333,-8.606130,BIBG1,BIBG1,Biblioteca De Gaia,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BIBG1
41.122333,-8.605889,BIBG2,BIBG2,Biblioteca De Gaia,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BIBG2
41.148320,-8.637010,BIC1,BIC1,Bicalho,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BIC1
41.148189,-8.636609,BIC2,BIC2,Bicalho,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BIC2
41.165389,-8.603833,BJ1,BJ1,Bento Júnior,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BJ1
41.165500,-8.604417,BJ3,BJ3,Bento Júnior,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BJ3
41.154462,-8.595791,BL2,BL2,Barros Lima,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BL2
41.154809,-8.595495,BL4,BL4,Barros Lima,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BL4
41.217478,-8.679738,BLD1,BLD1,Baldões,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BLD1
41.216839,-8.680016,BLD2,BLD2,Baldões,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BLD2
41.151437,-8.606341,BLFZ1,BLFZ1,Bolhão (firmeza),PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BLFZ1
41.180221,-8.613728,BLG1,BLG1,Berlengas,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BLG1
41.179523,-8.613963,BLG2,BLG2,Berlengas,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BLG2
41.153388,-8.567341,BLGT1,BLGT1,Br. Lagarteiro,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BLGT1
41.153276,-8.567318,BLGT2,BLGT2,Br.lagarteiro,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BLGT2
41.149637,-8.604933,BLM,BLM,Bolhão (metro),PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BLM
41.151868,-8.607115,BLRB1,BLRB1,Bolhão,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BLRB1
41.151672,-8.607192,BLRB2,BLRB2,Bolhão,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BLRB2
41.151416,-8.607310,BLRB3,BLRB3,Bolhão,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BLRB3
41.150976,-8.606997,BLRB4,BLRB4,Bolhão,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BLRB4
41.165195,-8.575442,BMAF1,BMAF1,Beata Mafalda,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BMAF1
41.151996,-8.574721,BNJ1,BNJ1,Bonjóia,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BNJ1
41.151771,-8.574743,BNJ2,BNJ2,Bonjóia,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BNJ2
41.097410,-8.619657,BNV2,BNV2,Boa Nova,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BNV2
41.194942,-8.594059,BOIM1,BOIM1,Boi Morto,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BOIM1
41.194623,-8.594178,BOIM2,BOIM2,Boi Morto,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BOIM2
41.229773,-8.548433,BOVT1,BOVT1,Boavista,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BOVT1
41.229863,-8.548517,BOVT2,BOVT2,Boavista,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BOVT2
41.155073,-8.658185,BPTL1,BPTL1,Br. Da Pasteleira,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BPTL1
